Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
10751611,2800,mechelen,loft,for-sale,789000789000,None,215,4,2,None,Installed,Good,3,2,1,2012,135,B,Non flood zone,None,80,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/loft/for-sale/mechelen/2800/10751611
20065848,8300,knokke,apartment,for-sale,900000900000,None,93,2,2,None,None,Good,None,8,7,2002,151,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20065848
20157181,8300,knokke-heist,apartment,for-sale,815000815000,None,76,3,1,No,Hyper equipped,Just renovated,2,5,2,1967,140,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20157181
20166074,8300,knokke-zoute,apartment,for-sale,799000799000,None,85,2,1,Yes,Hyper equipped,Just renovated,2,6,3,1996,107,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20166074
20149743,1180,uccle,apartment,for-sale,990000990000,None,223,5,3,No,None,To renovate,2,1,1,1979,258,E,None,None,75,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20149743
11085578,8300,knokke,apartment,for-sale,995000995000,None,70,2,2,Yes,None,Good,None,5,5,1985,180,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11085578
20097426,8620,nieuwpoort,apartment,for-sale,11500001150000,None,200,3,2,Yes,Installed,Just renovated,2,17,None,1995,83,A,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20097426
20247411,2860,sint-katelijne-waver,farmhouse,for-sale,525000525000,9412,252,4,1,No,None,To renovate,None,None,None,None,902,F,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/farmhouse/for-sale/sint-katelijne-waver/2860/20247411
20247369,1140,evere,apartment,for-sale,198000198000,None,45,1,None,Yes,Semi equipped,Good,3,8,1,1998,280,F,None,None,4,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20247369
20134243,8300,knokke-heist,apartment,for-sale,11750001175000,None,89,3,2,No,Installed,As new,2,6,3,1968,127,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20134243
20147480,8300,knokke-zoute,apartment,for-sale,11950001195000,None,105,3,2,No,Hyper equipped,Good,2,5,2,1965,94,A,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20147480
20008651,8301,duinbergen,apartment,for-sale,14950001495000,None,112,3,2,None,Installed,Good,2,9,7,1990,99,A,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20008651
10504579,1000,bruxelles,apartment,for-sale,13500001350000,None,291,4,2,No,Not installed,To be done up,2,10,9,1970,132,C,None,None,12,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10504579
11346932,8300,knokke-zoute,apartment,for-sale,15450001545000,None,102,3,2,Yes,Hyper equipped,Good,2,6,2,2014,96,A,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11346932
20096206,8300,knokke,apartment,for-sale,13950001395000,None,95,3,2,None,None,Good,None,8,6,1970,129,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20096206
11445822,8300,knokke-heist,apartment,for-sale,15850001585000,None,112,3,2,No,None,Good,None,None,None,1984,114,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11445822
20065847,8300,knokke,apartment,for-sale,16000001600000,None,106,2,2,None,None,Good,None,8,8,2002,246,C,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20065847
11484323,8300,knokke,apartment,for-sale,16500001650000,None,106,3,2,None,None,As new,None,4,2,2001,137,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11484323
20134355,1050,ixelles,loft,for-sale,17250001725000,None,356,3,2,No,Hyper equipped,As new,None,2,None,2006,None,D,Non flood zone,None,80,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/loft/for-sale/ixelles/1050/20134355
11060795,8300,knokke,apartment,for-sale,29750002975000,None,131,3,3,None,None,As new,None,3,2,1999,219,C,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11060795
20172539,8300,knokke-zoute,apartment,for-sale,29750002975000,None,131,3,3,Yes,Hyper equipped,Good,3,3,2,1999,219,C,Non flood zone,None,37,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20172539
11378089,8300,knokke,apartment,for-sale,38500003850000,None,187,4,4,Yes,None,Good,None,2,1,1961,233,C,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11378089
10369176,8300,knokke,apartment,for-sale,22500002250000,None,84,2,2,Yes,None,As new,None,6,1,2021,90,A,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10369176
20201497,9600,ronse,house,for-sale,145000145000,130,130,2,1,No,None,To renovate,4,4,None,None,638,F,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20201497
11447690,8300,knokke,apartment,for-sale,46450004645000,None,123,3,3,None,None,As new,None,3,2,1972,121,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11447690
20202056,4480,engis,house,for-sale,210000210000,322,176,4,1,None,Semi equipped,Good,2,None,None,1937,217,C,None,244,15,None,None,Yes,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/engis/4480/20202056
20202993,4590,warzee,house,for-sale,169000169000,829,125,3,1,None,Semi equipped,To renovate,3,None,None,1953,608,G,None,650,70,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/warzee/4590/20202993
20201731,1080,molenbeek-saint-jean,apartment,for-sale,269000269000,None,None,3,1,None,None,To be done up,3,20,14,1969,None,E,Possible flood zone,None,20,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20201731
20194631,9340,lede,villa,for-sale,469000469000,1075,170,3,1,None,Hyper equipped,As new,4,None,None,1999,199,B,Non flood zone,900,40,No,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/lede/9340/20194631
20201586,9000,gent,loft,for-sale,765000765000,None,152,1,1,No,None,As new,None,1,1,None,88,A,Non flood zone,None,30,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/loft/for-sale/gent/9000/20201586
20218120,3000,leuven,flat-studio,for-sale,215000215000,None,39,None,1,None,Installed,Good,None,8,5,1972,159,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/20218120
20116447,4000,liege,apartment,for-sale,160000160000170000,None,87,2,1,None,Installed,Good,3,6,5,1956,20319,C,None,None,3,No,Yes,6,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20116447
20178083,4100,seraing,house,for-sale,149900149900,250,125,4,1,No,Installed,To be done up,3,2,None,1875,431,F,Non flood zone,175,None,No,No,16,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20178083
20234357,1190,forest,apartment,for-sale,255000255000,None,72,1,1,No,Hyper equipped,As new,2,6,2,2023,95,B,Possible flood zone,None,6,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20234357
20236668,9300,aalst,apartment,for-sale,289580289580,None,107,2,1,None,Installed,None,4,None,None,2023,None,Not specified,Non flood zone,228,16,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20236668
20188376,1050,ixelles,mansion,for-sale,13750001375000,320,460,6,3,No,Installed,As new,2,3,None,1910,254,E,Non flood zone,120,40,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/mansion/for-sale/ixelles/1050/20188376
20230974,9000,gent,apartment,for-sale,237500237500,None,96,2,1,None,None,None,None,2,2,1967,173,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20230974
20247354,9400,ninove,house,for-sale,239000239000,267,186,2,2,No,Installed,To be done up,None,None,None,1956,444,E,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20247354
20247355,9600,ronse,apartment,for-sale,195000195000,None,70,2,1,No,Installed,Good,None,3,None,2017,114,B,Non flood zone,42,9,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20247355
20247353,1160,auderghem,apartment-block,for-sale,645000645000,215,None,4,1,None,None,None,None,2,None,None,279,F,None,150,6,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/auderghem/1160/20247353
20247348,9300,aalst%20%289300%29,house,for-sale,374900374900,504,251,3,2,No,Installed,Good,None,None,None,None,603,F,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/aalst%20%289300%29/9300/20247348
20247349,8400,oostende,service-flat,for-sale,795000795000,None,80,2,1,Yes,Installed,As new,None,4,4,2021,75,A,None,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/service-flat/for-sale/oostende/8400/20247349
11194421,8400,oostende,apartment,for-sale,710000710000785000,None,110,3,1,None,Hyper equipped,Good,None,8,None,2008,192,C,None,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11194421
20247346,6940,durbuy,house,for-sale,265000265000,629,102,3,1,Yes,None,None,None,None,None,1997,342,E,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/durbuy/6940/20247346
20247343,8400,oostende,apartment,for-sale,699000699000,None,97,2,2,None,None,As new,None,6,6,2025,29,A,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20247343
20247337,9300,aalst%20%289300%29,house,for-sale,329000329000,150,175,3,1,None,Installed,Just renovated,None,None,None,None,188,B,Non flood zone,None,50,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/aalst%20%289300%29/9300/20247337
20247335,8380,lissewege,house,for-sale,259000259000,186,188,4,1,None,None,To be done up,2,3,None,None,475,E,Non flood zone,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/lissewege/8380/20247335
20247334,8301,heist-aan-zee,house,for-sale,269000269000,113,147,4,1,None,None,To be done up,2,3,None,1949,617,F,Non flood zone,None,15,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heist-aan-zee/8301/20247334
20247322,2610,wilrijk,apartment,for-sale,237500237500,None,67,2,1,None,None,Good,None,None,None,1957,292,C,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20247322
20247321,2610,wilrijk,apartment,for-sale,237500237500,None,67,2,1,None,None,Good,None,None,None,1957,219,C,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20247321
20247319,2060,antwerpen%20%282060%29,flat-studio,for-sale,146000146000,None,33,None,1,Yes,Installed,None,None,None,8,2014,134,B,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen%20%282060%29/2060/20247319
20232803,9030,mariakerke,apartment,for-sale,237500237500,None,96,2,1,None,None,None,None,2,2,1967,173,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/mariakerke/9030/20232803
20232394,1050,ixelles,apartment,for-sale,275000275000,None,50,1,1,No,Installed,Good,2,4,2,None,313,F,Non flood zone,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20232394
20232829,9000,gent,apartment,for-sale,299000299000,None,83,3,1,None,None,As new,2,1,5,1966,228,C,Non flood zone,None,None,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20232829
20234489,1050,ixelles,apartment,for-sale,485000485000,None,78,2,1,None,USA hyper equipped,None,2,4,2,2024,44,A,Non flood zone,None,7,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20234489
20241799,2590,berlaar,house,for-sale,295000295000,335,157,3,1,No,None,To renovate,3,None,None,1930,479,E,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/berlaar/2590/20241799
20241182,3300,kumtich,house,for-sale,319000319000,408,220,3,1,No,Not installed,To renovate,2,None,None,1918,400,D,None,160,50,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/kumtich/3300/20241182
20240737,2310,rijkevorsel,house,for-sale,329000329000,925,193,5,1,None,Installed,Good,4,2,None,1954,709,F,Non flood zone,None,None,None,None,9,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20240737
20241795,2950,kapellen,house,for-sale,329000329000,409,139,3,1,No,Installed,Good,3,None,None,1938,492,E,Non flood zone,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20241795
20243124,3390,tielt-winge-tielt,house,for-sale,478000478000,3496,None,3,1,No,Hyper equipped,Just renovated,4,3,None,1953,144,B,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/tielt-winge-tielt/3390/20243124
20240738,8211,zedelgem,villa,for-sale,815000815000,7479,227,5,1,No,Installed,As new,4,2,None,2021,158,B,Non flood zone,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/zedelgem/8211/20240738
20242016,8970,reningelst,manor-house,for-sale,13500001350000,11362,497,6,None,None,None,As new,4,2,None,2010,None,A,Non flood zone,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/manor-house/for-sale/reningelst/8970/20242016
20243414,9681,maarkedal,country-cottage,for-sale,26500002650000,58720,None,8,None,None,Installed,Good,4,None,None,None,322,D,None,None,None,Yes,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/country-cottage/for-sale/maarkedal/9681/20243414
20219578,5580,rochefort,house,for-sale,115000115000,110,99,3,1,No,Semi equipped,Good,2,3,None,1960,348,E,Non flood zone,None,40,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20219578
20219878,9185,wachtebeke,chalet,for-sale,139000139000,1293,60,1,1,No,Not installed,Good,4,None,None,1970,None,F,Non flood zone,1233,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/chalet/for-sale/wachtebeke/9185/20219878
20197715,4102,seraing-ougree,house,for-sale,179000179000,178,103,3,1,No,None,Good,2,None,None,None,304,D,Non flood zone,120,15,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/seraing-ougree/4102/20197715
20141113,6698,vielsalm,apartment-block,for-sale,199000199000,5301,320,6,3,No,None,To be done up,4,2,None,1850,421,E,None,3846,1000,No,No,90,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment-block/for-sale/vielsalm/6698/20141113
20141055,6698,vielsalm,house,for-sale,199000199000,5301,320,6,3,No,None,To be done up,4,2,None,1850,421,E,None,3846,1000,No,No,90,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/vielsalm/6698/20141055
20184679,5330,assesse,house,for-sale,225000225000,934,100,3,1,None,Installed,To renovate,4,2,None,1973,345,E,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/assesse/5330/20184679
20223113,8511,aalbeke,bungalow,for-sale,269000269000,391,100,3,1,None,Installed,Good,2,None,None,1970,241,C,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/bungalow/for-sale/aalbeke/8511/20223113
20178081,4000,liege,mixed-use-building,for-sale,290000290000,90,170,4,4,No,Semi equipped,Good,2,3,None,None,315,D,Non flood zone,None,20,No,No,15,Not a public sale,None,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/liege/4000/20178081
20206580,9000,gent,house,for-sale,295000295000,81,125,3,1,None,None,Good,None,1,None,None,210,C,Non flood zone,None,13,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20206580
20186127,4920,aywaille,house,for-sale,295000295000,477,167,4,1,No,Installed,Good,4,2,None,1907,296,D,None,477,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/aywaille/4920/20186127
20187774,1080,molenbeek-saint-jean,mixed-use-building,for-sale,339000339000,70,207,3,2,No,Not installed,To be done up,2,4,None,1907,384,G,None,None,1,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/molenbeek-saint-jean/1080/20187774
20206688,9050,gent,house,for-sale,340000340000,112,120,2,1,None,None,Good,2,2,None,None,174,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/gent/9050/20206688
20195426,7912,frasnes-lez-anvaing,villa,for-sale,393000393000,776,215,6,2,No,Not installed,As new,3,2,None,2022,38,A+,Non flood zone,600,20,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/frasnes-lez-anvaing/7912/20195426
20204418,4040,herstal,house,for-sale,360000360000,377,150,3,1,No,Hyper equipped,As new,3,1,None,2015,140,B,Non flood zone,None,38,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20204418
20252782,1800,vilvoorde,house,for-sale,395000395000,None,120,3,1,None,Hyper equipped,Just renovated,3,2,None,None,398,D,Non flood zone,90,20,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20252782
20215349,1090,jette,house,for-sale,419000419000,175,150,4,2,No,Hyper equipped,To be done up,2,2,None,1958,465,G,None,80,20,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/jette/1090/20215349
20175117,1150,woluwe-saint-pierre,house,for-sale,420000420000,140,124,3,1,No,Not installed,To renovate,2,3,None,1950,330,F,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20175117
20247315,2100,deurne%20%282100%29,apartment,for-sale,195000195000,None,None,1,1,None,None,None,None,None,None,2023,None,Not specified,None,None,None,None,Yes,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/deurne%20%282100%29/2100/20247315
20247314,2100,deurne%20%282100%29,apartment,for-sale,249000249000,None,None,2,1,None,None,None,None,None,None,2023,None,Not specified,None,None,None,None,Yes,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/deurne%20%282100%29/2100/20247314
20221018,3590,diepenbeek,house,for-sale,445000445000,1207,145,3,1,None,Installed,None,None,None,None,1968,122,B,Non flood zone,None,None,None,None,161,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/20221018
20247313,2100,deurne%20%282100%29,apartment,for-sale,380000380000,None,None,3,1,None,None,None,None,None,1,2023,None,Not specified,None,None,None,None,Yes,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/deurne%20%282100%29/2100/20247313
20247308,8450,bredene,villa,for-sale,675000675000,675,220,5,2,No,None,Good,None,None,None,2000,244,C,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/bredene/8450/20247308
20247300,3500,hasselt,villa,for-sale,595000595000,None,436,5,2,No,Installed,To be done up,None,None,None,1984,222,C,Possible flood zone,None,16,None,None,17,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/hasselt/3500/20247300
20247297,1190,forest%20%281190%29,apartment,for-sale,182000182000,None,None,2,1,No,Installed,To renovate,None,13,9,None,215,E,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/forest%20%281190%29/1190/20247297
20247269,8530,harelbeke,house,for-sale,375000375000,342,214,3,2,None,None,As new,2,3,None,1950,258,C,Non flood zone,105,20,None,No,10,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20247269
20009494,3300,tienen,house,for-sale,359000359000374000,285,140,4,1,No,Installed,Good,2,4,None,1930,217,C,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/20009494
20247266,8300,knokke-heist,apartment,for-sale,24000002400000,None,110,3,2,None,None,As new,None,None,5,None,89,A,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20247266
20212974,3680,maaseik,house,for-sale,460000460000,17363,150,4,1,None,Installed,Good,4,2,None,1955,360,D,None,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/maaseik/3680/20212974
20210028,5060,sambreville,mixed-use-building,for-sale,450000450000,600,250,3,1,No,Hyper equipped,As new,2,None,None,None,459,F,Non flood zone,450,25,No,No,Yes,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/sambreville/5060/20210028
20135596,2500,lier,house,for-sale,595000595000,170,345,5,1,No,Semi equipped,To renovate,3,None,None,None,490,E,Non flood zone,29,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/lier/2500/20135596
11479861,6700,arlon-heinsch,house,for-sale,695000695000750000,1467,386,5,2,No,Installed,Good,3,2,None,None,189,C,Non flood zone,1224,60,Yes,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/arlon-heinsch/6700/11479861
20152610,1300,wavre,house,for-sale,695000695000,1439,420,9,3,No,Installed,Good,4,2,None,1996,200,C,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/20152610
20150510,2440,geel,house,for-sale,725000725000,6246,452,4,1,None,Installed,To be done up,4,1,None,1953,546,F,Non flood zone,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/geel/2440/20150510
20135786,1200,woluwe-saint-lambert,house,for-sale,750000750000,149,190,4,1,No,Hyper equipped,As new,2,2,None,1959,304,F,Non flood zone,None,30,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20135786
20157979,1200,woluwe-saint-lambert,villa,for-sale,775000775000,430,180,4,1,No,Not installed,To renovate,4,2,None,1960,None,Not specified,None,200,15,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-lambert/1200/20157979
20212054,1301,bierges,house,for-sale,10500001050000,1200,227,4,2,No,Hyper equipped,As new,4,1,None,2019,127,B,None,620,110,Yes,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/bierges/1301/20212054
20221152,8300,knokke,house,for-sale,15450001545000,187,248,4,3,None,Hyper equipped,Just renovated,None,None,None,1950,68,A,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/knokke/8300/20221152
20141889,1325,corroy-le-grand,villa,for-sale,13950001395000,3985,510,10,9,No,Hyper equipped,As new,4,3,None,1972,312,D,None,3752,64,None,No,79,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/corroy-le-grand/1325/20141889
20220914,8300,knokke-zoute,house,for-sale,37000003700000,372,396,4,3,Yes,Hyper equipped,Just renovated,3,2,None,None,110,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/20220914
20192535,2900,schoten,exceptional-property,for-sale,22950002295000,4162,540,6,5,No,Hyper equipped,As new,4,None,None,1956,219,C,Non flood zone,None,None,Yes,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/exceptional-property/for-sale/schoten/2900/20192535
20158145,3000,leuven,duplex,for-sale,673294673294,None,167,3,1,None,Installed,As new,2,None,None,2023,22,A,Non flood zone,66,15,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/duplex/for-sale/leuven/3000/20158145
20250862,8420,de-haan,apartment,for-sale,125000125000,None,48,2,1,None,None,As new,None,None,2,1974,233,C,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20250862
20158249,3000,leuven,duplex,for-sale,688281688281,None,167,3,1,None,Installed,As new,2,None,None,2023,30,A,Non flood zone,67,15,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/duplex/for-sale/leuven/3000/20158249
20158323,3000,leuven,duplex,for-sale,750939750939,None,183,3,1,None,Installed,As new,3,None,None,2023,32,A,Non flood zone,68,15,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/duplex/for-sale/leuven/3000/20158323
20228188,1180,ukkel,apartment,for-sale,465000465000,None,100,2,1,None,Hyper equipped,None,None,None,3,None,174,D,Non flood zone,None,8,No,Yes,8,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ukkel/1180/20228188
20192658,1770,liedekerke,house,for-sale,220000220000,403,114,3,1,No,Installed,To be done up,3,1,None,1930,711,F,None,281,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/20192658
20208113,2830,willebroek,house,for-sale,395000395000,440,264,3,1,None,None,Good,None,None,None,1977,170,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20208113
20211180,8380,zeebrugge,apartment,for-sale,249000249000,None,79,2,None,None,None,Good,None,None,None,2007,None,C,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/20211180
20208662,9040,sint-amandsberg,house,for-sale,399000399000,90,168,3,2,None,Installed,Just renovated,2,None,None,None,378,D,None,None,6,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20208662
20247258,2830,willebroek,house,for-sale,439000439000,1209,185,2,None,None,Installed,None,None,None,None,1976,343,D,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20247258
