Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
11457382,2018,Antwerpen-,apartment-block,for-sale,13900001390000,241.0,410.0,11.0,4.0,,Installed,Good,,4.0,,1969.0,191.0,B,Non flood zone,86.0,2.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen-2018/2018/11457382
20034614,1150,Woluwe-Saint-Pierre,house,for-sale,14900001490000,1071.0,350.0,5.0,3.0,No,Hyper equipped,Good,4.0,2.0,,1988.0,174.0,D,Non flood zone,600.0,25.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20034614
11315235,1640,Rhode-Saint-Genese,house,for-sale,14500001450000,1596.0,440.0,4.0,2.0,,Hyper equipped,Good,4.0,2.0,,1977.0,303.0,D,Non flood zone,1200.0,100.0,Yes,No,6,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/11315235
10938778,1180,Uccle,villa,for-sale,18000001800000,5500.0,219.0,4.0,1.0,No,Semi equipped,To renovate,4.0,1.0,,1947.0,565.0,G,Non flood zone,5000.0,150.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10938778
20021579,1180,Uccle,villa,for-sale,18800001880000,1002.0,400.0,5.0,4.0,No,,As new,4.0,1.0,,1997.0,166.0,D,,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/20021579
20174753,1640,Rhode-Saint-Genese,house,for-sale,22500002250000,1892.0,455.0,5.0,2.0,,USA hyper equipped,Good,4.0,2.0,,1957.0,,C,Non flood zone,1600.0,20.0,No,No,10,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/20174753
11273110,8301,Duinbergen,house,for-sale,16500001650000,256.0,219.0,5.0,2.0,No,Installed,To be done up,3.0,4.0,,1936.0,399.0,D,Non flood zone,,180.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/duinbergen/8301/11273110
20086465,1050,Ixelles,house,for-sale,26500002650000,345.0,450.0,5.0,3.0,No,Hyper equipped,Good,2.0,3.0,,1910.0,288.0,F,Non flood zone,150.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20086465
20250431,2000,Antwerpen,duplex,for-sale,699783699783,,103.0,2.0,2.0,No,Installed,As new,2.0,,2.0,,,Not specified,Non flood zone,,7.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/antwerpen/2000/20250431
20206271,1070,Anderlecht,apartment,for-sale,154000154000,,46.0,1.0,1.0,,Semi equipped,Good,2.0,3.0,3.0,1965.0,634.0,G,,,2.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20206271
20205582,2140,Borgerhout,apartment,for-sale,159000159000,,32.0,1.0,,,Installed,Just renovated,2.0,4.0,3.0,,111.0,B,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20205582
20250429,8020,Oostkamp,villa,for-sale,495000495000,640.0,250.0,5.0,1.0,No,Installed,Good,4.0,3.0,,,387.0,D,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/oostkamp/8020/20250429
20250428,1080,Molenbeek-Saint-Jean,apartment,for-sale,170000170000,,71.0,2.0,1.0,No,,Good,,3.0,1.0,,,D,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20250428
20250424,4400,Flemalle,house,for-sale,299000299000,,160.0,4.0,1.0,,Not installed,,3.0,1.0,,2023.0,47.0,A,,80.0,30.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%89malle/4400/20250424
20250421,8500,Kortrijk,apartment,for-sale,260000260000,,90.0,2.0,1.0,No,Installed,Good,2.0,,2.0,1966.0,142.0,B,,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20250421
20250417,3000,Leuven,apartment,for-sale,25985002598500,,,4.0,4.0,,Hyper equipped,As new,2.0,4.0,,2024.0,,Not specified,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20250417
20250414,9000,Gent,house,for-sale,229900229900,62.0,210.0,3.0,1.0,No,Installed,To renovate,2.0,,,,500.0,E,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20250414
20056422,7700,Mouscron,exceptional-property,for-sale,599000599000619000,1006.0,544.0,5.0,3.0,No,Installed,Good,2.0,,,,132.0,B,Non flood zone,125.0,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/mouscron/7700/20056422
20250410,9230,Wetteren,house,for-sale,275000275000,240.0,148.0,3.0,1.0,No,Installed,Good,,,,,359.0,D,Non flood zone,,,No,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20250410
20250407,3540,Herk-De-Stad,duplex,for-sale,299000299000,,139.0,3.0,2.0,,,As new,2.0,,2.0,1990.0,226.0,C,Non flood zone,,,,No,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/herk-de-stad/3540/20250407
20250406,7760,Celles Pottes,farmhouse,for-sale,459000459000,1693.0,265.0,4.0,2.0,No,Installed,As new,4.0,1.0,,,453.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/farmhouse/for-sale/celles%20pottes/7760/20250406
20250399,3300,Tienen,ground-floor,for-sale,189000189000,,85.0,1.0,1.0,No,,As new,2.0,,,2000.0,230.0,C,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/tienen/3300/20250399
20142695,1000,Bruxelles,flat-studio,for-sale,235000235000,,59.0,,1.0,No,Installed,Good,2.0,7.0,3.0,1995.0,113.0,C,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/20142695
20204761,4460,Grace-Hollogne,apartment,for-sale,239000239000,,75.0,2.0,,,Semi equipped,Good,3.0,,1.0,,208.0,C,,,30.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/grace-hollogne/4460/20204761
20142394,1000,Bruxelles,ground-floor,for-sale,249000249000,,81.0,1.0,1.0,,Installed,To renovate,2.0,4.0,,1866.0,207.0,D,Non flood zone,11.0,11.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/20142394
20204252,8300,Knokke-Heist,apartment,for-sale,685000685000,,70.0,2.0,1.0,Yes,,Just renovated,,5.0,2.0,1996.0,105.0,B,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20204252
20216071,6224,Wanfercee-Baulet,house,for-sale,180000180000,243.0,170.0,3.0,1.0,,Semi equipped,Good,2.0,,,,247.0,C,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wanfercee-baulet/6224/20216071
20245671,9700,Oudenaarde,house,for-sale,269000269000,,1439.0,2.0,1.0,,Semi equipped,To renovate,,,,,509.0,F,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20245671
20215147,8770,Ingelmunster,house,for-sale,339500339500,191.0,220.0,3.0,1.0,,Installed,Just renovated,2.0,3.0,,,163.0,B,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20215147
20214495,2930,Brasschaat,house,for-sale,349000349000,300.0,168.0,3.0,1.0,,,Good,2.0,,,1969.0,270.0,C,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/brasschaat/2930/20214495
20216806,2850,Boom,house,for-sale,378000378000,304.0,169.0,4.0,1.0,,Installed,Good,2.0,,,,147.0,B,Non flood zone,,,,,23,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/boom/2850/20216806
20250418,3000,Leuven,apartment-block,for-sale,25985002598500,,,4.0,4.0,,Hyper equipped,As new,2.0,4.0,,2024.0,,Not specified,,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3000/20250418
20214989,9070,Heusden,house,for-sale,380000380000,767.0,135.0,2.0,1.0,,Not installed,To renovate,4.0,,,1951.0,1314.0,F,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/heusden/9070/20214989
20175218,1800,Vilvoorde,house,for-sale,440000440000,200.0,150.0,3.0,2.0,No,Semi equipped,Good,3.0,2.0,,1955.0,385.0,D,Non flood zone,100.0,28.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20175218
20244108,9820,Merelbeke,house,for-sale,469000469000,1562.0,162.0,4.0,1.0,,,Good,4.0,,,1987.0,348.0,D,Non flood zone,,,,,160,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20244108
20245278,1210,Saint-Josse-Ten-Noode,apartment-block,for-sale,519000519000,,240.0,5.0,3.0,,,To renovate,2.0,3.0,,1902.0,,Not specified,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-josse-ten-noode/1210/20245278
20217460,4000,Liege,flat-studio,for-sale,9900099000,,35.0,,1.0,No,Semi equipped,To renovate,2.0,9.0,7.0,1977.0,295.0,D,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/liege/4000/20217460
20190931,6700,Aarlen,apartment,for-sale,165000165000,,45.0,1.0,1.0,No,Hyper equipped,Good,2.0,4.0,,2007.0,187.0,C,Possible flood zone,,4.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/aarlen/6700/20190931
20223068,8790,Waregem,apartment,for-sale,115000115000,,70.0,2.0,1.0,,,Good,,,2.0,2013.0,158.0,B,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20223068
20129094,1083,Ganshoren,apartment,for-sale,180000180000,,69.0,2.0,1.0,,Not installed,Good,4.0,12.0,4.0,1967.0,283.0,F,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20129094
20175062,1070,Anderlecht,apartment,for-sale,235000235000,,75.0,2.0,1.0,No,Semi equipped,As new,2.0,16.0,1.0,1982.0,101.0,C,Non flood zone,,17.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20175062
20208371,1140,Evere,penthouse,for-sale,239000239000,,45.0,1.0,1.0,No,Installed,Good,2.0,5.0,5.0,1970.0,199.0,D,Non flood zone,,32.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/penthouse/for-sale/evere/1140/20208371
20211940,1070,Anderlecht,apartment,for-sale,245000245000,,64.0,1.0,1.0,No,Semi equipped,As new,,6.0,3.0,2018.0,60.0,B,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20211940
20220945,8540,Deerlijk,apartment,for-sale,249000249000,,79.0,1.0,1.0,,Installed,Good,,,3.0,2020.0,56.0,A,,,12.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20220945
20219870,3090,Overijse,apartment,for-sale,280000280000,,85.0,2.0,1.0,No,Hyper equipped,Good,2.0,5.0,,1967.0,297.0,C,Non flood zone,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/overijse/3090/20219870
20214258,1070,Anderlecht,duplex,for-sale,250000250000,,120.0,4.0,1.0,No,Not installed,To renovate,2.0,2.0,1.0,1933.0,,G,Non flood zone,,14.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/20214258
20250356,6700,Arlon,house,for-sale,495000495000,2800.0,500.0,6.0,3.0,,,,,,,,,E,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20250356
20250354,4040,Herstal,house,for-sale,189000189000,600.0,82.0,2.0,1.0,,,Good,3.0,1.0,,,,G,,400.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20250354
20250355,8400,Oostende,apartment,for-sale,209000209000,,79.0,2.0,1.0,,,Good,,,4.0,1966.0,298.0,C,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20250355
20250353,4900,Spa,apartment,for-sale,115000115000,,47.0,1.0,1.0,,,Good,3.0,,,,,E,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/20250353
20250323,1770,Liedekerke,house,for-sale,199000199000,104.0,65.0,2.0,1.0,,Installed,Good,2.0,,,,457.0,E,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/20250323
20250322,1770,Liedekerke,bungalow,for-sale,379000379000,600.0,183.0,3.0,1.0,,,Good,4.0,,,1975.0,681.0,F,,100.0,15.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/bungalow/for-sale/liedekerke/1770/20250322
20250320,1600,Sint-Pieters-Leeuw,apartment-block,for-sale,619000619000,415.0,320.0,5.0,3.0,,Not installed,Good,2.0,3.0,,1960.0,214.0,C,,300.0,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/sint-pieters-leeuw/1600/20250320
20250318,1070,Anderlecht,apartment,for-sale,169000169000,,55.0,1.0,,No,Installed,,2.0,3.0,2.0,,,Not specified,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20250318
20085771,8340,Sijsele,house,for-sale,549000549000750000,1106.0,177.0,3.0,2.0,,,Good,4.0,1.0,,,353.0,D,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/sijsele/8340/20085771
20250307,9200,Dendermonde,apartment-block,for-sale,325000325000,170.0,259.0,2.0,1.0,No,,,2.0,3.0,,1918.0,510.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/dendermonde/9200/20250307
20250310,8840,Westrozebeke,apartment,for-sale,201000201000,,90.0,2.0,1.0,,,Good,,,2.0,,,Not specified,,,5.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/westrozebeke/8840/20250310
20250306,9200,Dendermonde,apartment,for-sale,199000199000,,224.0,2.0,1.0,No,,,2.0,,1.0,1918.0,259.0,C,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/20250306
20250303,8540,Deerlijk,house,for-sale,229000229000,553.0,223.0,3.0,1.0,No,,,3.0,,,1959.0,358.0,D,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20250303
20250305,1420,Braine-L'Alleud,house,for-sale,475000475000,403.0,202.0,5.0,1.0,No,,,3.0,4.0,,,202.0,C,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/20250305
11479861,6700,Arlon Heinsch,house,for-sale,695000695000750000,1467.0,386.0,5.0,2.0,No,Installed,Good,3.0,2.0,,,189.0,C,Non flood zone,1224.0,60.0,Yes,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/arlon%20heinsch/6700/11479861
20250299,2610,Antwerpen,apartment,for-sale,150000150000,,38.0,1.0,,,Installed,Good,,2.0,2.0,2004.0,148.0,B,Non flood zone,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2610/20250299
20250296,2930,Brasschaat,apartment-block,for-sale,795000795000,469.0,633.0,4.0,2.0,,Semi equipped,Good,3.0,3.0,,,60.0,A,Non flood zone,,40.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/brasschaat/2930/20250296
20250275,8310,Assebroek,house,for-sale,570000570000,636.0,200.0,3.0,1.0,No,Installed,Good,4.0,1.0,,1977.0,199.0,B,,636.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20250275
20250277,8970,Poperinge,house,for-sale,269000269000,605.0,147.0,3.0,1.0,,,Good,,1.0,,,796.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20250277
20250287,6560,Erquelinnes,house,for-sale,6650066500,284.0,80.0,2.0,,,Semi equipped,To be done up,2.0,2.0,,,322.0,E,,1.0,1.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/erquelinnes/6560/20250287
20165670,9000,Gent,ground-floor,for-sale,290000290000,,74.0,1.0,1.0,,,Good,,,,,210.0,C,Non flood zone,50.0,4.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/20165670
20250273,8310,Assebroek,house,for-sale,425000425000,293.0,190.0,3.0,2.0,No,Installed,As new,2.0,,,2011.0,23.0,A,,293.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20250273
20175053,1300,Wavre-Limal,apartment,for-sale,295000295000,,90.0,2.0,1.0,No,Installed,As new,3.0,2.0,2.0,1947.0,177.0,C,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/wavre-limal/1300/20175053
20186384,1200,Woluwe-Saint-Lambert,apartment,for-sale,299000299000,,82.0,1.0,1.0,No,Installed,As new,2.0,5.0,,2001.0,202.0,D,,55.0,12.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20186384
20223058,8870,Izegem,apartment,for-sale,299000299000,,105.0,3.0,1.0,,,,2.0,,,2023.0,36.0,A,Non flood zone,,14.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/izegem/8870/20223058
20188766,1160,Auderghem,apartment,for-sale,300000300000,,98.0,2.0,1.0,No,Semi equipped,To be done up,4.0,,1.0,1964.0,192.0,D,Non flood zone,,8.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20188766
20249732,2018,Antwerpen,apartment,for-sale,315000315000,,90.0,2.0,,,Installed,Good,2.0,7.0,3.0,1974.0,165.0,B,Non flood zone,,12.0,No,Yes,6,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20249732
20186383,1200,Woluwe-Saint-Lambert,apartment,for-sale,320000320000,,81.0,2.0,1.0,No,Not installed,To renovate,2.0,4.0,1.0,1960.0,485.0,G,,20.0,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20186383
20220237,1030,Schaerbeek,ground-floor,for-sale,329000329000,,173.0,2.0,1.0,No,Semi equipped,To be done up,2.0,4.0,,1900.0,243.0,E,,40.0,20.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/schaerbeek/1030/20220237
20161712,1140,Evere,ground-floor,for-sale,375000375000,,110.0,3.0,2.0,No,Installed,As new,2.0,5.0,,2007.0,189.0,D,Non flood zone,,34.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/evere/1140/20161712
20196265,1200,Woluwe-Saint-Lambert,apartment,for-sale,375000375000,,96.0,2.0,1.0,No,Hyper equipped,Good,2.0,10.0,1.0,2000.0,102.0,C,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20196265
20209879,1190,Forest,apartment,for-sale,390000390000,,125.0,3.0,1.0,,Not installed,To renovate,2.0,6.0,3.0,1960.0,146.0,C,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20209879
20213364,1030,Schaerbeek,apartment,for-sale,395000395000,,100.0,2.0,2.0,No,Hyper equipped,As new,2.0,6.0,,2021.0,87.0,B,,65.0,45.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20213364
20210490,1000,Brussels,apartment,for-sale,420000420000,,104.0,2.0,2.0,Yes,Hyper equipped,As new,2.0,7.0,6.0,2010.0,159.0,D,,,20.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20210490
20213632,8430,Middelkerke,apartment,for-sale,420000420000,,80.0,2.0,1.0,Yes,,Good,,7.0,4.0,1966.0,134.0,B,,,6.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20213632
20219574,1050,Elsene,apartment,for-sale,440000440000,,100.0,1.0,1.0,No,Hyper equipped,As new,2.0,3.0,1.0,1923.0,201.0,D,,,5.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20219574
20198687,1050,Ixelles,apartment,for-sale,450000450000,,163.0,3.0,1.0,No,Installed,To renovate,3.0,8.0,8.0,1962.0,186.0,D,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20198687
20198653,1050,Ixelles,apartment,for-sale,450000450000,,137.0,2.0,2.0,No,Hyper equipped,Good,2.0,5.0,4.0,,880.0,G,Non flood zone,,7.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20198653
20214094,8000,Brugge,apartment,for-sale,454000454000,,93.0,2.0,1.0,No,Hyper equipped,As new,2.0,4.0,2.0,1989.0,156.0,B,Non flood zone,,3.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20214094
20219567,1050,Elsene,duplex,for-sale,499000499000,,133.0,3.0,1.0,No,Hyper equipped,Good,3.0,8.0,5.0,2001.0,112.0,C,,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/elsene/1050/20219567
20205340,4020,Liege,duplex,for-sale,599000599000,,388.0,5.0,4.0,No,Semi equipped,To be done up,2.0,6.0,,,109.0,B,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/liege/4020/20205340
20226843,2235,Hulshout-Houtvenne,house,for-sale,675000675000,495.0,223.0,3.0,1.0,,Hyper equipped,As new,3.0,,,2012.0,87.0,A,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/hulshout-houtvenne/2235/20226843
20189344,8300,Knokke-Heist,duplex,for-sale,845000845000,,135.0,3.0,2.0,No,Installed,Good,2.0,5.0,5.0,2001.0,122.0,B,Possible flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/20189344
20213021,8300,Knokke,apartment,for-sale,950000950000,,72.0,1.0,1.0,No,,To renovate,,,1.0,1976.0,92.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20213021
20180428,1000,Bruxelles,apartment,for-sale,12000001200000,,343.0,3.0,3.0,,Hyper equipped,As new,2.0,,2.0,1962.0,148.0,C,,80.0,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20180428
20226477,8300,Knokke,villa,for-sale,57950005795000,988.0,289.0,7.0,6.0,,,Just renovated,,,,1991.0,311.0,D,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/knokke/8300/20226477
20158069,3000,Leuven,house,for-sale,592796592796,136.0,231.0,4.0,2.0,,Installed,As new,3.0,3.0,,2023.0,29.0,A,Non flood zone,1.0,12.0,No,No,13,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/20158069
20158108,3000,Leuven,house,for-sale,665935665935,127.0,243.0,5.0,2.0,,Installed,As new,3.0,3.0,,2023.0,27.0,A,Non flood zone,1.0,12.0,No,Yes,12,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/20158108
20203552,3320,Hoegaarden,house,for-sale,235000235000,821.0,160.0,4.0,1.0,,,To renovate,2.0,3.0,,,119.0,B,Non flood zone,587.0,,,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/hoegaarden/3320/20203552
20205459,9660,Brakel,house,for-sale,235000235000,457.0,171.0,4.0,1.0,,Semi equipped,Good,2.0,,,1899.0,106.0,B,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20205459
20250259,4500,Huy,apartment,for-sale,190000190000,,79.0,1.0,1.0,,Not installed,,4.0,2.0,2.0,2023.0,,A,,,22.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250259
20250254,4802,Heusy,duplex,for-sale,225000225000,,96.0,2.0,,,Not installed,,,3.0,,,,Not specified,,,6.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/heusy/4802/20250254
20250251,4500,Huy,apartment,for-sale,220000220000,,93.0,2.0,,,Not installed,,4.0,2.0,1.0,2023.0,,A,,,10.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250251
20250249,4500,Huy,apartment,for-sale,289000289000,,153.0,3.0,1.0,,Not installed,,4.0,2.0,1.0,2023.0,,A,,,51.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250249
20250253,4500,Huy,apartment,for-sale,233000233000,,101.0,2.0,,,Not installed,,4.0,2.0,1.0,2023.0,,A,,,11.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250253
20250252,4500,Huy,apartment,for-sale,210000210000,,93.0,2.0,1.0,,Not installed,,4.0,2.0,,2023.0,,A,,,10.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250252
20250244,4802,Heusy,apartment,for-sale,236000236000,,93.0,2.0,,,Not installed,,,3.0,2.0,,,Not specified,,,9.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/heusy/4802/20250244
20250245,4802,Heusy,apartment,for-sale,270000270000,,111.0,2.0,,,,,,3.0,1.0,,,Not specified,,,9.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/heusy/4802/20250245
20250240,4802,Heusy,apartment,for-sale,275000275000,,114.0,2.0,,,Not installed,,,3.0,1.0,,,Not specified,,,9.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/heusy/4802/20250240
20250238,4802,Heusy,apartment,for-sale,347000347000,,158.0,3.0,,,,,,3.0,3.0,,,Not specified,,,16.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/heusy/4802/20250238
20250246,4802,Heusy,apartment,for-sale,275000275000,,125.0,2.0,,,Not installed,,,3.0,,,,Not specified,,,19.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/heusy/4802/20250246
